deuda_total,proporcion_ingreso_deuda,monto_solicitado,tasa_interes,lineas_credito_abiertas,saldo_promedio_bancario,ingresos_familiares_per_capita,puntuacion_credito_bureau,antiguedad_laboral_meses,patrimonio_neto,gastos_mensuales_fijos,capital_circulante,capacidad_ahorro_mensual,ingresos_inversion,retrasos_pago_ultimos_6_meses,mora_historica_dias,porcentaje_utilizacion_credito,pagos_puntuales_ultimos_12_meses,deudas_canceladas_historicas,maximo_retraso_pago_dias,numero_cuentas_cerradas,proporcion_pagos_a_tiempo,consultas_credito_recientes,cambios_en_habitos_pago,edad,nivel_educativo,estado_civil,numero_dependientes,propiedad_vivienda,tipo_vivienda,residencia_antiguedad_meses,sector_laboral,numero_empleos_ultimos_5_anos,frecuencia_transacciones_mensuales,nivel_riesgo
583566.9728533517,3.1025210828620455,547651.9432988118,44598.68906338788,1.0,142490.4555229922,580243.1390245145,687.2857620657419,368,412058.9156124562,246,4,794920.9100100253,667698.3039681597,496,311.0523361845743,94.0,428,389,445,3,0.6514099682388137,25,1,28,2.0,3.0,0,3,3.0,4.0,3.0,1,617,Medio
85670.90106187815,1.9828995065922819,147173.52860490285,955808.0661709597,5.0,929307.4063537921,829096.7318347144,726.61791370576,309,157976.00562802667,112,1,553854.6289319462,94375.57404163883,45,156.0987335818223,9.0,456,325,208,1,,4,0,55,1.0,2.0,3,2,0.0,1.0,4.0,2,15,Bajo
637239.845913005,3.914081194203238,967237.6578186416,202886.46874613795,1.0,673085.3731191392,77747.58822766549,349.81653928731583,402,977849.3814631918,160,3,815238.1866135015,262230.47763354314,158,39.018690723050334,82.0,275,231,35,3,0.07161843265418522,6,1,51,3.0,2.0,0,1,4.0,5.0,3.0,5,571,Medio
138596.94040764746,3.9063347881271677,861900.7228767482,398734.9433187011,,957475.6268874444,68841.88407324295,791.9393528164694,181,684961.0847312671,162,2,487081.08507321996,536850.5003833973,225,57.84203168017507,47.0,29,68,412,1,0.6458159245327799,11,0,40,4.0,3.0,5,2,2.0,2.0,3.0,2,442,Bajo
374143.44450017734,2.9805733574081774,939613.1251074148,23771.634906291783,6.0,340999.21581592155,592749.2146948166,339.075031765934,318,539550.5576424873,79,7,345680.0758186013,41152.67150765458,84,330.4694497044859,90.0,67,376,172,4,0.8046725179382819,4,1,23,5.0,0.0,1,1,4.0,5.0,0.0,4,136,Medio
436151.1230614185,0.21381468473360304,637514.4219172959,491004.79303900455,4.0,583029.8534698618,956510.1766385428,483.59855512516725,179,631834.8151961105,276,2,707871.8755018213,741591.9222999311,42,214.1502300239545,77.0,371,100,148,2,0.46593698809913764,12,0,50,2.0,3.0,2,2,5.0,2.0,2.0,2,991,Bajo
245588.12533573713,3.6018290858562576,15704.667198247898,51941.72462205018,6.0,795382.2839464918,218091.18178804166,809.9107353350415,12,26381.76206087043,404,0,747623.6984155908,351399.01280096354,322,465.3023048001538,46.0,20,46,28,9,0.8103596012468051,12,0,51,2.0,1.0,2,2,4.0,2.0,2.0,1,360,Bajo
191184.19071447366,3.3688770361708356,193244.73266051072,17207.66524992134,,525290.2375575083,397229.21554955444,731.3061789729401,417,430823.02391861676,54,7,602680.0489941217,243929.28811786277,167,325.63606654405515,20.0,51,430,325,2,0.2677628295125166,4,1,81,,1.0,2,2,0.0,1.0,5.0,4,3,Bajo
70732.93389263822,0.17006246441990272,993661.1793308641,1378.0245851875975,6.0,364740.9155688142,562872.3227446756,440.23512161232287,253,647953.1959747632,76,7,626624.6807716837,968102.9151833215,229,104.34170363638238,86.0,416,320,71,8,0.7854269526771605,6,0,33,1.0,3.0,3,0,3.0,2.0,0.0,4,317,Bajo
991234.5311870121,4.00654539998956,894686.7723716426,983003.7751606299,8.0,783170.641645207,203822.8694835738,820.2353955661556,193,503882.6132429899,448,3,874687.0277889192,327648.3162939664,52,111.95316728442823,61.0,195,250,353,6,0.4947141151931873,17,0,70,5.0,1.0,4,3,0.0,1.0,0.0,2,669,Medio
742906.0409116072,2.3566662322367615,194748.92689327474,653322.5780036555,2.0,221533.4285849052,794172.2052598458,426.30088621550743,489,880253.4705619726,90,0,668470.059460108,576060.0088082114,162,105.01309180199502,17.0,238,313,380,8,0.9387394656440641,3,0,85,4.0,1.0,4,1,5.0,0.0,3.0,2,54,Medio
473022.06755489286,0.13589178077102138,180958.02734377512,573408.5426967354,3.0,413203.9328395364,50882.89583320146,532.9949858209749,193,955852.8067833178,322,4,977427.0797507652,991744.6269702552,285,17.636273325941207,48.0,227,107,381,7,0.095002654699881,13,1,55,5.0,1.0,4,0,0.0,3.0,4.0,0,751,Medio
19136.72663024824,3.15055336829641,236823.67697398725,45098.611821438455,6.0,233315.96118629558,732111.5964025011,602.7990044150224,6,803478.6598165723,291,4,479150.5889763858,787837.1311367962,204,18.094625536386417,71.0,425,234,243,2,0.4276976313648567,10,1,39,0.0,1.0,2,1,3.0,4.0,4.0,5,488,Bajo
642889.7054900827,2.8427603455347086,305588.4764532912,815034.8829890977,3.0,496058.36391006655,179650.88251521048,720.570068180062,316,849462.3327311282,464,6,365936.42589329166,97238.41297492142,434,367.9092943435886,16.0,156,106,231,3,0.4847348979268269,12,1,85,0.0,0.0,5,2,3.0,4.0,3.0,4,161,Medio
75139.95480268511,3.705037677150706,172389.55243888462,737683.0902895164,2.0,734325.3122356463,671475.7703809821,679.956784805768,160,601461.1266942647,182,9,432459.0806806579,578248.8249029816,376,173.45359395548485,20.0,339,349,446,2,0.6213383221206089,14,1,30,1.0,2.0,3,1,4.0,4.0,3.0,2,213,Bajo
818397.1104852399,3.932807480343578,591101.9675814686,143913.64250282026,5.0,342568.2680386496,289486.4039640789,565.0944176025797,475,560336.1064219724,423,9,625298.5566019992,808047.9944086366,244,355.39784647747763,45.0,362,491,53,6,0.832136686149685,1,1,27,1.0,0.0,5,0,2.0,1.0,0.0,0,147,Medio
378551.7500709853,2.1093625356558947,934069.2733194882,676785.4127424718,5.0,394037.9137821247,623985.786498256,801.8463313933826,313,326157.2150788641,401,8,444893.0847085057,960497.9126213839,397,32.94971355599763,59.0,210,329,166,6,0.36460580155506306,26,1,35,1.0,1.0,1,1,0.0,2.0,2.0,3,766,Bajo
896259.9644630163,3.8105510443820014,36569.11062463928,769706.9092887954,4.0,588121.9636916945,98469.78531997197,657.2740607467292,119,195402.6252991126,498,3,815092.6758296557,805743.8621506934,145,484.31206146409954,4.0,89,171,188,2,0.7301377750929442,15,1,81,1.0,0.0,4,0,4.0,1.0,2.0,1,857,Medio
525210.5158622278,2.7128195301125557,425994.30067123787,904097.5481413505,1.0,661835.6136573426,386275.8646036065,773.935591698254,479,201860.0598639898,11,9,760534.0083094764,454435.47591397754,98,480.9219880273704,34.0,149,341,417,4,0.9985705503716076,11,0,89,3.0,2.0,4,3,1.0,4.0,1.0,2,784,Bajo
650130.683179881,4.9125435857135,579414.4713587665,948305.5800721394,,6986.473189085768,212662.37523209,412.2836626836568,3,283203.9784387972,128,1,474849.0548221104,417183.28270795726,274,377.5345802513929,36.0,163,46,460,7,,22,0,42,1.0,2.0,0,3,2.0,4.0,3.0,3,399,Medio
624080.6374796072,1.3600651236098875,361371.9793824478,502390.22653134866,8.0,471983.11627449596,671982.3479630786,355.3612897608737,22,492628.2313001342,273,7,725975.6241096513,865306.7409392219,7,193.34168256997094,21.0,410,250,179,5,0.7405574139278078,17,0,76,2.0,0.0,0,3,2.0,1.0,5.0,4,378,Medio
277891.8620597995,4.515493201475671,841303.510179038,717628.8840273749,4.0,993965.6087353943,945463.0468561876,650.7140214150058,275,917774.9270210532,44,5,66435.13658082034,52541.05336613088,243,41.37799198616604,73.0,148,28,107,3,0.07042416478141589,18,0,76,0.0,3.0,0,2,3.0,1.0,4.0,3,157,Medio
549360.9616023938,4.737821946053039,96102.53105076958,166929.39214223856,,796121.3518767061,763711.2426837146,457.6563994343777,156,396135.7466287976,120,0,131463.81583733443,291353.9331966146,219,118.39959761079845,1.0,247,235,34,8,0.915837007488226,8,0,42,4.0,1.0,4,0,0.0,2.0,2.0,3,914,Medio
840391.6055585917,3.9705626657947724,517503.2783716861,459492.8907867837,3.0,782283.8092732659,755947.0429920163,778.5585756126424,54,595394.7209304699,109,4,888954.9473983123,133047.97818950328,430,257.4076801888643,87.0,127,216,324,5,0.4328772973574837,20,0,70,0.0,2.0,0,2,1.0,2.0,2.0,3,281,Alto
312452.67395704746,0.3453496061978366,886047.6321191103,854674.9637081904,,19069.458970575422,291519.4963272174,543.2556778020885,475,738597.618951804,356,2,677321.4609642249,646924.3613025115,32,149.07623411625195,25.0,372,103,314,6,0.08716094486127357,17,1,57,,2.0,1,2,,1.0,0.0,5,831,Bajo
402971.78504665184,0.7772313025792452,540555.6363072905,679515.5863252538,6.0,725088.6836955528,699281.1257854714,718.3197807490446,23,789585.4716730093,195,1,686206.1486503222,153604.90521731423,332,91.7033140427016,20.0,487,155,28,2,0.6556789674016557,18,0,20,5.0,2.0,3,2,5.0,2.0,4.0,5,980,Medio
538970.8915217662,1.7378904627816616,998715.01110565,239067.03070448778,3.0,368772.3758283719,577404.0918440581,821.6368155430714,372,120921.30284304883,479,0,965052.9950635328,241360.41432383485,167,225.66846983227902,80.0,233,76,136,2,0.14674297243356782,17,0,27,2.0,3.0,3,1,4.0,3.0,2.0,5,376,Bajo
593352.6666119872,0.7649506323032597,512106.37960984034,635461.1253273659,6.0,726032.4992403989,54593.28977036572,662.8766709793632,327,943659.0596958903,156,4,309346.3618195549,627332.1331762796,420,373.3400239754235,71.0,133,84,181,4,0.6327058864820713,7,1,81,1.0,0.0,1,2,5.0,0.0,1.0,5,323,Medio
653873.0774722901,0.7881923317844075,484742.11415251286,139626.25672272785,1.0,27155.562268966572,264369.02982296655,369.2584605020389,484,907356.2527200186,198,0,593503.387336832,702497.5890646104,370,316.8924373561757,2.0,221,285,208,9,0.7788728410526594,23,0,74,5.0,0.0,4,2,5.0,3.0,2.0,0,967,Alto
579357.1416656178,2.240758573228579,422924.86288212775,519158.6045675183,9.0,24784.815516010694,76395.84015066325,602.7799105660303,433,812234.4462486816,201,9,63945.31141032547,249499.51138848223,412,99.29566662409661,74.0,34,338,461,4,0.17743159345970438,15,1,28,5.0,,3,0,3.0,2.0,,3,778,Medio
206222.91612070604,0.5617914146073173,808942.5413852878,222307.60771064425,2.0,117287.25080923544,49285.549829796204,632.4666582171999,219,220061.36163693608,431,1,426477.29401624977,441458.0222967311,76,371.9269922579181,79.0,168,144,46,1,0.8974848419551177,19,1,77,1.0,3.0,3,1,3.0,4.0,4.0,2,179,Bajo
708581.6123555372,3.1861723950977043,374739.9506003921,262570.6260738834,2.0,658585.346774543,633455.8940239253,705.7639955337628,22,59664.34708170307,293,3,613307.5519647665,918645.2997604123,414,171.7603407725337,29.0,138,8,124,2,0.5747709715587412,20,1,42,4.0,3.0,1,3,5.0,4.0,2.0,5,379,Medio
981742.6435625936,2.7226919667304097,139187.0277678397,396603.31467248115,1.0,708656.7376391429,834252.2068441648,769.4954381838099,279,452022.57325053395,260,3,675739.6349809871,175836.68370539809,265,37.58195839347583,65.0,464,84,322,5,,13,0,77,3.0,2.0,0,1,4.0,5.0,1.0,0,587,Medio
337538.4191212812,0.9590770844422162,194818.64243018776,775739.6342541472,9.0,499527.399931315,246119.5708172966,381.3580277102786,7,96894.83393941123,462,5,642292.448724241,468139.4266030309,177,2.3830114309343724,26.0,252,208,466,6,0.29009544387524366,25,0,85,5.0,2.0,4,3,3.0,4.0,4.0,1,905,Medio
682126.8273472164,1.7825112902777334,926568.7737069256,308990.64662434935,8.0,455556.5991498916,511243.16366302775,453.0160088763492,102,690632.957286387,4,8,19966.309599562235,261474.00850977315,111,218.7289420725645,65.0,451,338,137,1,0.9998422188354811,14,1,28,5.0,1.0,0,2,5.0,3.0,2.0,3,210,Medio
801324.3354380827,2.5807108732433734,772534.4599761679,118170.12340582986,5.0,543754.7609072123,687062.8647501366,528.5425571743269,354,546900.1713634189,438,1,447458.6278837663,996214.7451858621,78,487.2019979838852,17.0,96,9,445,1,0.5120770792691471,17,1,49,3.0,3.0,2,1,2.0,1.0,5.0,3,322,Medio
5871.7790245342085,0.2508871022814304,242884.26475313862,524436.9222500426,1.0,278388.41907981376,210303.34956652974,335.2907201366873,463,204293.37826521602,190,9,635169.5812781227,374150.7572701539,149,133.43875321193158,89.0,21,120,400,5,0.1746389164205785,16,1,39,2.0,2.0,5,2,2.0,5.0,3.0,1,51,Bajo
794769.7848722381,2.925456800582791,787290.5790304656,207756.17073314695,6.0,221805.359927383,311740.1073932235,420.9815675000186,317,648870.6537450338,458,3,741786.9681751124,158402.14973136815,224,125.59806053241832,32.0,408,476,345,7,0.7878695817118658,20,1,71,5.0,1.0,0,0,5.0,1.0,2.0,3,619,Alto
43821.975052628106,3.990014949193645,861126.1929942741,527890.5093371706,9.0,281767.6828287957,856868.1600098016,348.8387216226883,88,282034.5322580445,341,7,725066.4210376769,209592.61381396453,171,228.97325241664214,28.0,20,150,469,3,0.3266737589025973,11,1,58,2.0,0.0,0,0,2.0,3.0,4.0,1,790,Bajo
87353.49011635849,1.3257911486073328,62957.5516937166,695667.6774366774,5.0,600350.5135195836,629249.9173787643,556.1563538695028,421,959818.74851015,349,2,611306.7630380575,526358.0705462825,455,24.20422707743661,76.0,451,5,135,4,0.7352868441710844,24,1,18,2.0,2.0,1,1,1.0,2.0,0.0,5,990,Medio
172824.95029324148,4.360331514063692,218935.70339586792,576571.5318812219,9.0,99519.23322521005,567084.2252241117,760.9083513472351,352,319365.93862780306,339,4,744579.1407752295,82844.41292767416,95,248.25894685939758,91.0,74,300,75,8,0.050685211085366166,20,1,47,0.0,3.0,1,1,4.0,1.0,0.0,4,32,Bajo
477835.48748314474,3.3388193550005063,237237.83442423466,768380.6842717387,9.0,280337.77956953994,826783.6258747859,748.8234880576374,412,347519.2473772289,394,5,821256.8218369152,954352.07459045,285,25.14412737919384,51.0,320,214,329,6,0.07038101486441695,17,1,43,4.0,1.0,1,0,4.0,4.0,0.0,0,9,Bajo
867860.1645869035,4.061070281151061,953786.1354557419,595713.9558846623,3.0,423503.17976851633,949598.9794856502,717.5618938579557,133,488586.82777036296,381,4,966973.9479831585,636050.1440665324,208,10.131493732842516,31.0,379,280,497,3,0.6134255430520938,7,0,19,4.0,1.0,4,0,0.0,0.0,2.0,4,822,Medio
921663.6809746611,4.006308902844246,493016.28780562244,183579.2538918481,8.0,750575.739305452,513559.112745773,344.70037634175367,320,723075.2942593541,113,7,68878.59486447222,740714.9240253901,256,78.85800456266126,5.0,107,177,240,9,0.004165117680069774,21,0,73,1.0,1.0,0,3,0.0,1.0,4.0,5,106,Alto
86089.1416239755,2.4613699517801506,455778.98477539694,321306.5074735912,6.0,779738.7432426481,638552.5202584747,521.1609201932292,68,413516.03135524574,37,5,192445.07130114472,169994.89602833582,392,356.21753655263035,23.0,449,486,3,1,0.6654100036346966,3,1,26,3.0,1.0,1,1,4.0,1.0,5.0,5,518,Medio
16813.777561077597,3.451204831014868,514315.18952323834,512582.0508531383,4.0,388477.59204836725,563128.7732655666,314.2245148082213,463,278104.9926070356,34,4,183762.32739565187,992028.2287164651,300,115.42359748857037,27.0,480,416,128,3,0.6066123715992892,1,1,66,2.0,2.0,1,2,2.0,0.0,1.0,5,166,Bajo
571625.298165854,4.361874721162669,40087.92032290121,240213.7831087511,9.0,793738.5447374298,340351.6153011117,360.52571588756643,118,276391.0470690811,364,4,619747.5288472169,320262.5599054107,95,29.42919397313728,56.0,273,402,90,1,0.7385169617853428,5,1,62,3.0,0.0,1,0,2.0,2.0,2.0,3,390,Medio
337633.7779338212,3.1753022718711894,918276.795287077,593343.0899082886,2.0,329925.2319354593,55826.482975483996,542.5842027517137,95,633865.7064896715,291,6,232850.00751524823,531827.3093437363,127,263.54900820645184,97.0,382,166,266,1,0.6221056145210989,24,0,27,5.0,1.0,2,0,3.0,5.0,1.0,5,197,Bajo
723923.9753884872,2.2676176468874303,151228.2347056108,770399.4562625295,6.0,360407.2523511283,145563.61931065848,758.5379631999651,214,114174.47891835848,427,8,650443.0804282057,945050.183652458,69,227.49942066882204,,382,148,394,1,0.500960518405028,18,1,49,5.0,,3,2,0.0,0.0,2.0,5,707,Bajo
271504.17120849626,4.562474517254804,293004.4177416765,633137.7721026321,9.0,688461.6760790189,941106.754888295,365.58860868291765,472,724540.1035446019,489,1,781219.923852255,628279.2190679859,274,426.6691200419832,70.0,9,465,108,4,0.8807357218123503,29,0,56,2.0,0.0,3,2,1.0,5.0,5.0,1,361,Medio
582807.056318313,3.7292140121391517,948723.3579958916,895409.3273035393,9.0,244840.42834614965,494633.93900308275,710.0630577724869,36,741771.0591790213,369,4,259011.69155659367,184859.9628142044,19,174.5390639200226,42.0,58,88,229,9,0.6733607165106587,15,1,50,0.0,1.0,4,2,0.0,0.0,1.0,1,141,Bajo
243086.3797115109,0.9455638717615633,642263.4921669079,893498.730705458,6.0,491681.43118057365,331971.02510309446,771.346938195909,104,132062.08472965617,128,9,760204.511525727,913140.4030070157,100,19.98777542388357,24.0,69,71,299,3,0.8200747061229451,12,0,43,2.0,1.0,3,1,0.0,0.0,0.0,4,130,Bajo
712386.7240469184,1.6842265523493036,235369.9340881392,501009.246316699,4.0,118752.66224775603,846063.9600784011,608.4118733656985,254,19418.11991976761,433,0,825446.7539979913,652663.5310607376,286,59.07336088102198,76.0,451,293,450,6,0.798609027052903,29,1,37,5.0,3.0,0,2,2.0,0.0,1.0,3,676,Medio
217820.4107982284,0.7824313860463649,917689.0573039128,326955.4711881527,1.0,512700.14656947646,996934.7309979129,691.0168825582617,161,647765.0859719685,104,3,200158.19107973215,843798.3178722445,415,86.39735128996465,68.0,209,481,474,2,0.026208958260980353,6,0,20,4.0,3.0,3,2,1.0,2.0,1.0,2,332,Bajo
283210.0698404744,4.855502847726611,246279.39264776334,498960.1593488925,2.0,412289.55331948336,720976.7093476976,795.1809300002176,252,161742.6106905158,228,7,930779.5776740352,192771.17869387614,414,375.33079502904434,51.0,126,382,26,1,0.6272412477690658,18,0,61,4.0,0.0,5,2,4.0,4.0,4.0,1,49,Medio
701040.0355284064,4.897740999216384,719822.9128713572,940680.0060410232,4.0,897021.5379961871,324961.30334112945,439.60823254337384,338,478351.2575555618,299,9,244644.64102095753,935106.0290321866,12,320.7928087607245,62.0,7,263,152,8,0.6661047169017822,6,0,27,4.0,2.0,2,0,0.0,3.0,3.0,5,171,Medio
327317.4349622081,1.6458219562776533,142646.43783645806,629112.5747791484,6.0,533535.0786432737,409026.6342045752,729.5367891328672,50,606997.2940548215,199,0,125362.0914428078,182959.72514706364,348,278.0805297655523,55.0,207,191,276,8,0.49840205205678256,2,1,37,4.0,3.0,3,2,5.0,,5.0,2,227,Medio
529961.1923275505,0.3446425631386647,562387.370781994,398593.26269003627,8.0,594638.3873732736,905745.5791123696,748.7594926640468,72,182612.66339220817,427,2,733424.5222916019,525341.9884760577,317,186.23576515765615,47.0,12,239,248,4,0.19290349250346694,14,0,61,1.0,3.0,2,0,2.0,3.0,5.0,1,749,Medio
27535.251881830663,0.6753489178707618,423393.55556766834,699694.4103319849,7.0,172622.12923787435,384239.2161195318,611.723242809446,308,890981.5108293999,476,3,220683.16133840522,592962.3767259165,405,412.48602534527305,9.0,313,35,29,5,0.7375521252347623,18,0,25,1.0,0.0,2,3,1.0,2.0,1.0,2,284,Bajo
821167.7959277404,4.6484979746615025,151779.17491952775,525864.3867895008,9.0,435647.49359706545,827280.1579789479,459.24768934718367,16,566970.1322266823,441,4,438265.1300369506,815186.5943983324,62,298.7657356752264,77.0,128,214,450,1,0.5724407789720598,20,1,84,2.0,,0,1,4.0,2.0,5.0,4,765,Medio
822825.6284981362,4.641069602035775,36448.47807821056,576980.3348450182,7.0,676841.7693785855,736491.2883959396,326.54748981771746,370,793672.4659504399,455,1,680739.9929107482,247221.94280440113,233,465.63603243447636,63.0,181,343,182,5,0.4406905987209485,9,0,78,4.0,0.0,1,1,1.0,0.0,5.0,1,757,Alto
862999.4422467499,2.692994225057827,700326.3269871043,432389.62048949633,4.0,149997.60810817342,117896.97862570581,590.6873060891276,383,224829.12852370707,48,8,568083.7798050833,587291.463004239,434,76.5931589958222,22.0,109,479,132,2,0.5908511661824067,13,0,54,2.0,3.0,1,3,3.0,1.0,1.0,1,420,Alto
736667.7471159874,0.2905981882982178,467109.22351987887,177035.81077643548,4.0,989605.5310894551,127603.0500877453,541.5271175295936,481,592405.7287194335,102,0,742064.1237988019,583203.0866342954,311,493.3714096678575,30.0,103,404,170,4,0.12726160092424166,12,0,69,0.0,3.0,0,1,5.0,4.0,2.0,0,941,Medio
471884.1114252691,4.205024722169466,902336.7029698186,440349.40618842724,5.0,148445.90009870988,894443.5781753449,334.05328441189835,39,432304.0359855373,310,0,877748.5347640864,883938.4961387544,322,272.34482212175556,49.0,390,476,115,7,0.4003072181388463,28,1,30,3.0,1.0,1,3,2.0,3.0,1.0,0,624,Medio
72844.88277693179,3.5675124718304487,464253.54220657947,544478.6304348805,9.0,428259.0226374517,482500.9485158248,749.3655397166951,363,738060.3980456893,195,0,931942.2995044175,358827.022437357,412,452.66367904049605,74.0,137,233,179,7,0.7558671074173309,16,1,72,4.0,2.0,3,1,2.0,3.0,3.0,1,152,Bajo
918683.9989802747,4.344967470006969,748668.1316514553,323108.4118650821,8.0,972904.6779366197,954086.3978875449,576.7621137014751,279,961022.7253099028,54,0,821861.5631881332,412551.03712243104,248,37.487330887368316,81.0,186,74,380,4,0.5521449986500708,22,0,36,2.0,0.0,4,0,5.0,0.0,5.0,0,853,Alto
587768.1589052215,1.4347217700586063,728892.1201678279,589803.4474326097,5.0,360856.93444844236,329883.9961803694,522.01181492611,304,968338.1406091434,19,6,504399.2579690941,360709.7826520328,43,390.5054736511942,59.0,294,449,369,8,0.7215414284832634,26,0,72,0.0,3.0,2,1,0.0,2.0,0.0,5,434,Medio
931614.0032908546,2.082398098133229,198425.9986159914,15787.98695728008,,753060.0154476333,767582.6738733142,735.2282575993122,443,276114.9852956035,471,0,568088.6747992273,521203.8792714361,354,313.37507582669576,3.0,309,297,470,7,0.9456959219542223,2,0,75,0.0,1.0,3,2,3.0,0.0,1.0,2,879,Alto
256169.7413294264,4.5976242762919695,770793.7129596751,535749.0938893836,,165905.45210335625,369890.3179601485,740.2306002099036,193,106866.27575392833,135,4,836882.5251349125,211053.91447002263,254,53.411109081953,,348,179,175,5,0.9949781258907847,5,0,63,1.0,2.0,4,1,5.0,0.0,1.0,4,68,Bajo
50510.25354107366,1.0478433902272932,774174.8620071817,243627.92648900853,5.0,432622.3011955677,992617.2680795443,838.8324718506145,494,954648.5614544585,241,1,227716.5419357665,32191.948496708403,392,193.4779273688447,64.0,188,152,208,1,0.591578906418691,22,0,48,2.0,3.0,1,1,4.0,3.0,1.0,2,704,Bajo
754703.9812136512,2.23363212892957,392930.2436469966,521996.4897182082,9.0,68128.41952048849,983000.7559572924,755.9709766844126,243,885487.1599189254,173,3,813809.4774136273,820490.2867261578,372,462.9814922087717,88.0,285,424,431,8,0.5941636897677385,12,1,22,3.0,2.0,0,0,1.0,4.0,5.0,2,393,Medio
393751.60294533835,1.5059532669462685,739135.1819083003,989506.9861431081,6.0,568183.396914682,213596.13518825875,847.540158102082,357,692136.1578976206,288,1,347808.3980212724,238780.85630309433,161,338.94501698482384,,123,305,349,1,0.3850079371610615,25,0,73,2.0,0.0,2,0,1.0,1.0,2.0,2,606,Bajo
339167.9809652826,3.1367813806760196,908782.1713544637,445678.3424238601,5.0,214148.61648368844,318831.0345744005,728.5076818108834,161,734810.971286446,111,3,67538.89938014156,533825.6657623755,495,244.33175279315756,24.0,414,248,162,7,0.9665750234541811,14,0,27,5.0,3.0,4,1,2.0,5.0,3.0,5,249,Medio
508737.28986550256,3.756484125495815,599624.3460672462,376456.1582192724,4.0,164887.43152136495,359631.7845532238,814.1569862944192,285,8365.125945010484,244,8,727600.287349291,948773.4304611643,91,140.00329446423004,89.0,325,21,384,7,0.5424444206885086,21,0,34,2.0,2.0,2,2,3.0,2.0,,3,175,Bajo
4691.972274772113,0.31458922690154373,260534.28934242783,243135.27634059303,,549702.9887566719,573637.1866187066,723.5446658438152,284,298045.9159901566,497,6,864970.6157587001,37579.18039393904,262,487.8289824803124,60.0,43,351,252,4,0.4116052583730647,24,1,76,5.0,2.0,5,1,5.0,2.0,0.0,3,969,Bajo
761240.7673767435,3.420797157050722,415689.91218523646,733839.9711947865,3.0,416822.26415716123,755505.4309956848,720.738385735895,399,104201.79478051153,109,2,692996.0107217405,884235.4649508046,223,118.90190794407084,97.0,281,42,38,3,0.16039019766466767,2,0,55,0.0,1.0,2,0,0.0,4.0,5.0,2,537,Medio
121670.08808631264,1.3546651192435746,905240.995582867,619284.7910547373,,231151.1222459548,334226.5963895506,377.7011279478173,491,395507.36290607526,7,2,672318.2447745806,547133.6473440457,411,459.6080460996875,72.0,395,119,314,2,0.06927171742690108,4,0,72,1.0,3.0,3,3,1.0,0.0,0.0,5,995,Medio
228540.4680252588,4.557639495660096,906162.3397844194,328858.42230952834,5.0,825004.4760543357,254002.16302741575,528.7247192912037,98,132314.05290714907,120,6,669909.7721661135,226379.2051162755,6,496.34159844271693,87.0,251,121,24,1,0.3238931869108431,24,1,36,5.0,2.0,2,2,2.0,3.0,5.0,3,915,Bajo
65150.51745613146,0.2937243916453395,582211.3593263072,282284.4099292416,1.0,425570.6625027583,884633.4322221343,695.9643171178855,182,150895.52834648322,484,6,907245.5141629586,800505.9052304,154,222.40032838175588,48.0,182,223,459,1,0.21041093797758126,8,0,38,0.0,0.0,3,2,4.0,1.0,5.0,5,787,Bajo
979840.5592180818,3.6660753967224835,840441.806071593,774162.851690811,8.0,872202.5304224067,460092.10531164723,502.87332572900914,436,680996.5398203478,389,9,80754.01922165255,873202.0405454453,455,58.42235305181841,44.0,59,287,273,6,0.6402036958296613,2,1,75,4.0,2.0,0,3,2.0,3.0,0.0,5,146,Alto
427189.48479982605,1.094119517085098,517165.13698523765,345335.19968823006,1.0,889001.335964483,114902.38244909092,753.1845055974463,71,496396.3035964391,114,8,639457.8226077358,251148.96595130584,334,339.9200335323425,79.0,314,355,462,8,0.1538472659848309,16,0,85,5.0,1.0,3,3,2.0,2.0,0.0,4,219,Medio
221203.95600196553,1.1537121842961873,264446.14225107967,64190.163271638616,4.0,279717.5846779053,683855.0405819037,375.5169637799434,146,232059.46572501256,423,4,944127.9169566376,997144.4906021645,300,318.31055732441024,32.0,488,9,121,3,0.10066552959009634,29,1,41,0.0,2.0,0,2,1.0,0.0,1.0,2,66,Medio
852448.160434772,4.377002664481914,685015.7718130825,184830.467709829,9.0,464466.10290170665,983099.686975404,585.1400514455596,410,602576.1670712,108,1,126572.30463970736,58065.0324573202,110,309.7878805676627,32.0,386,94,357,4,0.13106847494611318,2,0,57,,2.0,3,0,1.0,4.0,0.0,3,767,Medio
306491.04806878656,4.21367387696582,387504.01368347264,936325.381583089,7.0,846094.4594607844,131437.99710128244,392.0464562397263,156,275263.5501188343,313,1,462581.7337429657,792687.7250146057,284,143.66372283505876,21.0,419,493,470,1,0.14353979386201066,24,0,33,2.0,2.0,1,2,2.0,5.0,0.0,2,566,Medio
685734.6247763658,4.161024698472716,245858.4498622406,26671.645996363884,6.0,452835.08094360365,645536.8212904844,593.7637160877599,343,304446.2490481452,276,1,2972.9706264495353,378806.1127410905,317,379.427562892369,55.0,151,209,420,3,0.9271062043197588,12,1,23,0.0,3.0,1,1,0.0,2.0,4.0,1,460,Medio
